,dataset,elevation,location.lat,location.lng,y,x,ix,iy
576,srtm30m,2121.0000, 37.7422,-119.5307,-239,419,36,12
577,srtm30m,2121.0000, 37.7422,-119.5304,-239,449,37,12
578,srtm30m,2125.0000, 37.7422,-119.5300,-239,480,38,12
579,srtm30m,2123.0000, 37.7422,-119.5297,-239,510,39,12
580,srtm30m,2117.0000, 37.7422,-119.5294,-239,539,40,12
581,srtm30m,2106.0000, 37.7422,-119.5290,-239,569,41,12
582,srtm30m,2101.0000, 37.7422,-119.5287,-239,599,42,12
583,srtm30m,2096.0000, 37.7422,-119.5283,-239,630,43,12
584,srtm30m,2091.0000, 37.7422,-119.5280,-239,660,44,12
585,srtm30m,1998.0000, 37.7425,-119.5430,-210,-659,0,13
586,srtm30m,2073.0000, 37.7425,-119.5427,-210,-629,1,13
587,srtm30m,2156.0000, 37.7425,-119.5423,-210,-599,2,13
588,srtm30m,2172.0000, 37.7425,-119.5420,-210,-570,3,13
589,srtm30m,2205.0000, 37.7425,-119.5416,-210,-540,4,13
590,srtm30m,2266.0000, 37.7425,-119.5413,-210,-510,5,13
591,srtm30m,2266.0000, 37.7425,-119.5410,-210,-479,6,13
592,srtm30m,2269.0000, 37.7425,-119.5406,-210,-449,7,13
593,srtm30m,2265.0000, 37.7425,-119.5403,-210,-420,8,13
594,srtm30m,2263.0000, 37.7425,-119.5399,-210,-390,9,13
595,srtm30m,2280.0000, 37.7425,-119.5396,-210,-360,10,13
596,srtm30m,2325.0000, 37.7425,-119.5393,-210,-329,11,13
597,srtm30m,2364.0000, 37.7425,-119.5389,-210,-299,12,13
598,srtm30m,2400.0000, 37.7425,-119.5386,-210,-269,13,13
599,srtm30m,2434.0000, 37.7425,-119.5382,-210,-240,14,13
600,srtm30m,2460.0000, 37.7425,-119.5379,-210,-210,15,13
601,srtm30m,2502.0000, 37.7425,-119.5375,-210,-179,16,13
602,srtm30m,2507.0000, 37.7425,-119.5372,-210,-149,17,13
603,srtm30m,2522.0000, 37.7425,-119.5369,-210,-119,18,13
604,srtm30m,2537.0000, 37.7425,-119.5365,-210,-90,19,13
605,srtm30m,2553.0000, 37.7425,-119.5362,-210,-60,20,13
606,srtm30m,2563.0000, 37.7425,-119.5358,-210,-30,21,13
607,srtm30m,2564.0000, 37.7425,-119.5355,-210,0,22,13
608,srtm30m,2570.0000, 37.7425,-119.5352,-210,30,23,13
609,srtm30m,2569.0000, 37.7425,-119.5348,-210,59,24,13
610,srtm30m,2537.0000, 37.7425,-119.5345,-210,89,25,13
611,srtm30m,2422.0000, 37.7425,-119.5341,-210,119,26,13
612,srtm30m,2384.0000, 37.7425,-119.5338,-210,150,27,13
613,srtm30m,2354.0000, 37.7425,-119.5335,-210,180,28,13
614,srtm30m,2294.0000, 37.7425,-119.5331,-210,210,29,13
615,srtm30m,2242.0000, 37.7425,-119.5328,-210,239,30,13
616,srtm30m,2172.0000, 37.7425,-119.5324,-210,269,31,13
617,srtm30m,2152.0000, 37.7425,-119.5321,-210,300,32,13
618,srtm30m,2148.0000, 37.7425,-119.5318,-210,330,33,13
619,srtm30m,2146.0000, 37.7425,-119.5314,-210,360,34,13
620,srtm30m,2137.0000, 37.7425,-119.5311,-210,389,35,13
621,srtm30m,2134.0000, 37.7425,-119.5307,-210,419,36,13
622,srtm30m,2132.0000, 37.7425,-119.5304,-210,449,37,13
623,srtm30m,2134.0000, 37.7425,-119.5300,-210,480,38,13
624,srtm30m,2131.0000, 37.7425,-119.5297,-210,510,39,13
625,srtm30m,2123.0000, 37.7425,-119.5294,-210,539,40,13
626,srtm30m,2116.0000, 37.7425,-119.5290,-210,569,41,13
627,srtm30m,2113.0000, 37.7425,-119.5287,-210,599,42,13
628,srtm30m,2110.0000, 37.7425,-119.5283,-210,630,43,13
629,srtm30m,2112.0000, 37.7425,-119.5280,-210,660,44,13
630,srtm30m,1942.0000, 37.7428,-119.5430,-179,-659,0,14
631,srtm30m,2016.0000, 37.7428,-119.5427,-179,-629,1,14
632,srtm30m,2076.0000, 37.7428,-119.5423,-179,-599,2,14
633,srtm30m,2114.0000, 37.7428,-119.5420,-179,-570,3,14
634,srtm30m,2160.0000, 37.7428,-119.5416,-179,-540,4,14
635,srtm30m,2161.0000, 37.7428,-119.5413,-179,-510,5,14
636,srtm30m,2168.0000, 37.7428,-119.5410,-179,-479,6,14
637,srtm30m,2174.0000, 37.7428,-119.5406,-179,-449,7,14
638,srtm30m,2180.0000, 37.7428,-119.5403,-179,-420,8,14
639,srtm30m,2190.0000, 37.7428,-119.5399,-179,-390,9,14
640,srtm30m,2245.0000, 37.7428,-119.5396,-179,-360,10,14
641,srtm30m,2299.0000, 37.7428,-119.5393,-179,-329,11,14
642,srtm30m,2336.0000, 37.7428,-119.5389,-179,-299,12,14
643,srtm30m,2370.0000, 37.7428,-119.5386,-179,-269,13,14
644,srtm30m,2403.0000, 37.7428,-119.5382,-179,-240,14,14
645,srtm30m,2438.0000, 37.7428,-119.5379,-179,-210,15,14
646,srtm30m,2475.0000, 37.7428,-119.5375,-179,-179,16,14
647,srtm30m,2506.0000, 37.7428,-119.5372,-179,-149,17,14
648,srtm30m,2526.0000, 37.7428,-119.5369,-179,-119,18,14
649,srtm30m,2546.0000, 37.7428,-119.5365,-179,-90,19,14
650,srtm30m,2564.0000, 37.7428,-119.5362,-179,-60,20,14
651,srtm30m,2578.0000, 37.7428,-119.5358,-179,-30,21,14
652,srtm30m,2586.0000, 37.7428,-119.5355,-179,0,22,14
653,srtm30m,2586.0000, 37.7428,-119.5352,-179,30,23,14
654,srtm30m,2582.0000, 37.7428,-119.5348,-179,59,24,14
655,srtm30m,2577.0000, 37.7428,-119.5345,-179,89,25,14
656,srtm30m,2537.0000, 37.7428,-119.5341,-179,119,26,14
657,srtm30m,2406.0000, 37.7428,-119.5338,-179,150,27,14
658,srtm30m,2400.0000, 37.7428,-119.5335,-179,180,28,14
659,srtm30m,2378.0000, 37.7428,-119.5331,-179,210,29,14
660,srtm30m,2283.0000, 37.7428,-119.5328,-179,239,30,14
661,srtm30m,2232.0000, 37.7428,-119.5324,-179,269,31,14
662,srtm30m,2196.0000, 37.7428,-119.5321,-179,300,32,14
663,srtm30m,2164.0000, 37.7428,-119.5318,-179,330,33,14
664,srtm30m,2165.0000, 37.7428,-119.5314,-179,360,34,14
665,srtm30m,2159.0000, 37.7428,-119.5311,-179,389,35,14
666,srtm30m,2148.0000, 37.7428,-119.5307,-179,419,36,14
667,srtm30m,2143.0000, 37.7428,-119.5304,-179,449,37,14
668,srtm30m,2144.0000, 37.7428,-119.5300,-179,480,38,14
669,srtm30m,2143.0000, 37.7428,-119.5297,-179,510,39,14
670,srtm30m,2136.0000, 37.7428,-119.5294,-179,539,40,14
671,srtm30m,2130.0000, 37.7428,-119.5290,-179,569,41,14
672,srtm30m,2124.0000, 37.7428,-119.5287,-179,599,42,14
673,srtm30m,2125.0000, 37.7428,-119.5283,-179,630,43,14
674,srtm30m,2128.0000, 37.7428,-119.5280,-179,660,44,14
675,srtm30m,1909.0000, 37.7430,-119.5430,-150,-659,0,15
676,srtm30m,1958.0000, 37.7430,-119.5427,-150,-629,1,15
677,srtm30m,1998.0000, 37.7430,-119.5423,-150,-599,2,15
678,srtm30m,2031.0000, 37.7430,-119.5420,-150,-570,3,15
679,srtm30m,2061.0000, 37.7430,-119.5416,-150,-540,4,15
680,srtm30m,2064.0000, 37.7430,-119.5413,-150,-510,5,15
681,srtm30m,2070.0000, 37.7430,-119.5410,-150,-479,6,15
682,srtm30m,2080.0000, 37.7430,-119.5406,-150,-449,7,15
683,srtm30m,2093.0000, 37.7430,-119.5403,-150,-420,8,15
684,srtm30m,2111.0000, 37.7430,-119.5399,-150,-390,9,15
685,srtm30m,2170.0000, 37.7430,-119.5396,-150,-360,10,15
686,srtm30m,2230.0000, 37.7430,-119.5393,-150,-329,11,15
687,srtm30m,2267.0000, 37.7430,-119.5389,-150,-299,12,15
688,srtm30m,2299.0000, 37.7430,-119.5386,-150,-269,13,15
689,srtm30m,2337.0000, 37.7430,-119.5382,-150,-240,14,15
690,srtm30m,2392.0000, 37.7430,-119.5379,-150,-210,15,15
691,srtm30m,2446.0000, 37.7430,-119.5375,-150,-179,16,15
692,srtm30m,2492.0000, 37.7430,-119.5372,-150,-149,17,15
693,srtm30m,2530.0000, 37.7430,-119.5369,-150,-119,18,15
694,srtm30m,2540.0000, 37.7430,-119.5365,-150,-90,19,15
695,srtm30m,2564.0000, 37.7430,-119.5362,-150,-60,20,15
696,srtm30m,2586.0000, 37.7430,-119.5358,-150,-30,21,15
697,srtm30m,2597.0000, 37.7430,-119.5355,-150,0,22,15
698,srtm30m,2602.0000, 37.7430,-119.5352,-150,30,23,15
699,srtm30m,2601.0000, 37.7430,-119.5348,-150,59,24,15
700,srtm30m,2592.0000, 37.7430,-119.5345,-150,89,25,15
701,srtm30m,2580.0000, 37.7430,-119.5341,-150,119,26,15
702,srtm30m,2538.0000, 37.7430,-119.5338,-150,150,27,15
703,srtm30m,2491.0000, 37.7430,-119.5335,-150,180,28,15
704,srtm30m,2450.0000, 37.7430,-119.5331,-150,210,29,15
705,srtm30m,2373.0000, 37.7430,-119.5328,-150,239,30,15
706,srtm30m,2285.0000, 37.7430,-119.5324,-150,269,31,15
707,srtm30m,2261.0000, 37.7430,-119.5321,-150,300,32,15
708,srtm30m,2201.0000, 37.7430,-119.5318,-150,330,33,15
709,srtm30m,2169.0000, 37.7430,-119.5314,-150,360,34,15
710,srtm30m,2172.0000, 37.7430,-119.5311,-150,389,35,15
711,srtm30m,2167.0000, 37.7430,-119.5307,-150,419,36,15
712,srtm30m,2160.0000, 37.7430,-119.5304,-150,449,37,15
713,srtm30m,2157.0000, 37.7430,-119.5300,-150,480,38,15
714,srtm30m,2157.0000, 37.7430,-119.5297,-150,510,39,15
715,srtm30m,2154.0000, 37.7430,-119.5294,-150,539,40,15
716,srtm30m,2151.0000, 37.7430,-119.5290,-150,569,41,15
717,srtm30m,2142.0000, 37.7430,-119.5287,-150,599,42,15
718,srtm30m,2139.0000, 37.7430,-119.5283,-150,630,43,15
719,srtm30m,2140.0000, 37.7430,-119.5280,-150,660,44,15
720,srtm30m,1871.0000, 37.7433,-119.5430,-119,-659,0,16
721,srtm30m,1900.0000, 37.7433,-119.5427,-119,-629,1,16
722,srtm30m,1924.0000, 37.7433,-119.5423,-119,-599,2,16
723,srtm30m,1944.0000, 37.7433,-119.5420,-119,-570,3,16
724,srtm30m,1962.0000, 37.7433,-119.5416,-119,-540,4,16
725,srtm30m,1967.0000, 37.7433,-119.5413,-119,-510,5,16
726,srtm30m,1971.0000, 37.7433,-119.5410,-119,-479,6,16
727,srtm30m,1993.0000, 37.7433,-119.5406,-119,-449,7,16
728,srtm30m,2029.0000, 37.7433,-119.5403,-119,-420,8,16
729,srtm30m,2083.0000, 37.7433,-119.5399,-119,-390,9,16
730,srtm30m,2122.0000, 37.7433,-119.5396,-119,-360,10,16
731,srtm30m,2162.0000, 37.7433,-119.5393,-119,-329,11,16
732,srtm30m,2196.0000, 37.7433,-119.5389,-119,-299,12,16
733,srtm30m,2227.0000, 37.7433,-119.5386,-119,-269,13,16
734,srtm30m,2268.0000, 37.7433,-119.5382,-119,-240,14,16
735,srtm30m,2348.0000, 37.7433,-119.5379,-119,-210,15,16
736,srtm30m,2375.0000, 37.7433,-119.5375,-119,-179,16,16
737,srtm30m,2417.0000, 37.7433,-119.5372,-119,-149,17,16
738,srtm30m,2485.0000, 37.7433,-119.5369,-119,-119,18,16
739,srtm30m,2528.0000, 37.7433,-119.5365,-119,-90,19,16
740,srtm30m,2569.0000, 37.7433,-119.5362,-119,-60,20,16
741,srtm30m,2587.0000, 37.7433,-119.5358,-119,-30,21,16
742,srtm30m,2605.0000, 37.7433,-119.5355,-119,0,22,16
743,srtm30m,2617.0000, 37.7433,-119.5352,-119,30,23,16
744,srtm30m,2621.0000, 37.7433,-119.5348,-119,59,24,16
745,srtm30m,2618.0000, 37.7433,-119.5345,-119,89,25,16
746,srtm30m,2613.0000, 37.7433,-119.5341,-119,119,26,16
747,srtm30m,2579.0000, 37.7433,-119.5338,-119,150,27,16
748,srtm30m,2541.0000, 37.7433,-119.5335,-119,180,28,16
749,srtm30m,2491.0000, 37.7433,-119.5331,-119,210,29,16
750,srtm30m,2454.0000, 37.7433,-119.5328,-119,239,30,16
751,srtm30m,2346.0000, 37.7433,-119.5324,-119,269,31,16
752,srtm30m,2301.0000, 37.7433,-119.5321,-119,300,32,16
753,srtm30m,2233.0000, 37.7433,-119.5318,-119,330,33,16
754,srtm30m,2179.0000, 37.7433,-119.5314,-119,360,34,16
755,srtm30m,2189.0000, 37.7433,-119.5311,-119,389,35,16
756,srtm30m,2184.0000, 37.7433,-119.5307,-119,419,36,16
757,srtm30m,2181.0000, 37.7433,-119.5304,-119,449,37,16
758,srtm30m,2175.0000, 37.7433,-119.5300,-119,480,38,16
759,srtm30m,2172.0000, 37.7433,-119.5297,-119,510,39,16
760,srtm30m,2170.0000, 37.7433,-119.5294,-119,539,40,16
761,srtm30m,2170.0000, 37.7433,-119.5290,-119,569,41,16
762,srtm30m,2165.0000, 37.7433,-119.5287,-119,599,42,16
763,srtm30m,2155.0000, 37.7433,-119.5283,-119,630,43,16
764,srtm30m,2151.0000, 37.7433,-119.5280,-119,660,44,16
765,srtm30m,1847.0000, 37.7436,-119.5430,-90,-659,0,17
766,srtm30m,1862.0000, 37.7436,-119.5427,-90,-629,1,17
767,srtm30m,1878.0000, 37.7436,-119.5423,-90,-599,2,17
768,srtm30m,1895.0000, 37.7436,-119.5420,-90,-570,3,17
769,srtm30m,1908.0000, 37.7436,-119.5416,-90,-540,4,17
770,srtm30m,1915.0000, 37.7436,-119.5413,-90,-510,5,17
771,srtm30m,1920.0000, 37.7436,-119.5410,-90,-479,6,17
772,srtm30m,1956.0000, 37.7436,-119.5406,-90,-449,7,17
773,srtm30m,1982.0000, 37.7436,-119.5403,-90,-420,8,17
774,srtm30m,2047.0000, 37.7436,-119.5399,-90,-390,9,17
775,srtm30m,2079.0000, 37.7436,-119.5396,-90,-360,10,17
776,srtm30m,2120.0000, 37.7436,-119.5393,-90,-329,11,17
777,srtm30m,2160.0000, 37.7436,-119.5389,-90,-299,12,17
778,srtm30m,2183.0000, 37.7436,-119.5386,-90,-269,13,17
779,srtm30m,2210.0000, 37.7436,-119.5382,-90,-240,14,17
780,srtm30m,2258.0000, 37.7436,-119.5379,-90,-210,15,17
781,srtm30m,2298.0000, 37.7436,-119.5375,-90,-179,16,17
782,srtm30m,2368.0000, 37.7436,-119.5372,-90,-149,17,17
783,srtm30m,2445.0000, 37.7436,-119.5369,-90,-119,18,17
784,srtm30m,2508.0000, 37.7436,-119.5365,-90,-90,19,17
785,srtm30m,2548.0000, 37.7436,-119.5362,-90,-60,20,17
786,srtm30m,2602.0000, 37.7436,-119.5358,-90,-30,21,17
787,srtm30m,2614.0000, 37.7436,-119.5355,-90,0,22,17
788,srtm30m,2632.0000, 37.7436,-119.5352,-90,30,23,17
789,srtm30m,2638.0000, 37.7436,-119.5348,-90,59,24,17
790,srtm30m,2637.0000, 37.7436,-119.5345,-90,89,25,17
791,srtm30m,2632.0000, 37.7436,-119.5341,-90,119,26,17
792,srtm30m,2625.0000, 37.7436,-119.5338,-90,150,27,17
793,srtm30m,2580.0000, 37.7436,-119.5335,-90,180,28,17
794,srtm30m,2532.0000, 37.7436,-119.5331,-90,210,29,17
795,srtm30m,2485.0000, 37.7436,-119.5328,-90,239,30,17
796,srtm30m,2428.0000, 37.7436,-119.5324,-90,269,31,17
797,srtm30m,2330.0000, 37.7436,-119.5321,-90,300,32,17
798,srtm30m,2262.0000, 37.7436,-119.5318,-90,330,33,17
799,srtm30m,2214.0000, 37.7436,-119.5314,-90,360,34,17
800,srtm30m,2183.0000, 37.7436,-119.5311,-90,389,35,17
801,srtm30m,2206.0000, 37.7436,-119.5307,-90,419,36,17
802,srtm30m,2200.0000, 37.7436,-119.5304,-90,449,37,17
803,srtm30m,2193.0000, 37.7436,-119.5300,-90,480,38,17
804,srtm30m,2190.0000, 37.7436,-119.5297,-90,510,39,17
805,srtm30m,2187.0000, 37.7436,-119.5294,-90,539,40,17
806,srtm30m,2185.0000, 37.7436,-119.5290,-90,569,41,17
807,srtm30m,2184.0000, 37.7436,-119.5287,-90,599,42,17
808,srtm30m,2178.0000, 37.7436,-119.5283,-90,630,43,17
809,srtm30m,2170.0000, 37.7436,-119.5280,-90,660,44,17
810,srtm30m,1824.0000, 37.7439,-119.5430,-59,-659,0,18
811,srtm30m,1828.0000, 37.7439,-119.5427,-59,-629,1,18
812,srtm30m,1836.0000, 37.7439,-119.5423,-59,-599,2,18
813,srtm30m,1847.0000, 37.7439,-119.5420,-59,-570,3,18
814,srtm30m,1858.0000, 37.7439,-119.5416,-59,-540,4,18
815,srtm30m,1866.0000, 37.7439,-119.5413,-59,-510,5,18
816,srtm30m,1873.0000, 37.7439,-119.5410,-59,-479,6,18
817,srtm30m,1893.0000, 37.7439,-119.5406,-59,-449,7,18
818,srtm30m,1960.0000, 37.7439,-119.5403,-59,-420,8,18
819,srtm30m,1995.0000, 37.7439,-119.5399,-59,-390,9,18
820,srtm30m,2053.0000, 37.7439,-119.5396,-59,-360,10,18
821,srtm30m,2075.0000, 37.7439,-119.5393,-59,-329,11,18
822,srtm30m,2125.0000, 37.7439,-119.5389,-59,-299,12,18
823,srtm30m,2140.0000, 37.7439,-119.5386,-59,-269,13,18
824,srtm30m,2154.0000, 37.7439,-119.5382,-59,-240,14,18
825,srtm30m,2165.0000, 37.7439,-119.5379,-59,-210,15,18
826,srtm30m,2174.0000, 37.7439,-119.5375,-59,-179,16,18
827,srtm30m,2262.0000, 37.7439,-119.5372,-59,-149,17,18
828,srtm30m,2352.0000, 37.7439,-119.5369,-59,-119,18,18
829,srtm30m,2441.0000, 37.7439,-119.5365,-59,-90,19,18
830,srtm30m,2518.0000, 37.7439,-119.5362,-59,-60,20,18
831,srtm30m,2601.0000, 37.7439,-119.5358,-59,-30,21,18
832,srtm30m,2611.0000, 37.7439,-119.5355,-59,0,22,18
833,srtm30m,2635.0000, 37.7439,-119.5352,-59,30,23,18
834,srtm30m,2646.0000, 37.7439,-119.5348,-59,59,24,18
835,srtm30m,2647.0000, 37.7439,-119.5345,-59,89,25,18
836,srtm30m,2645.0000, 37.7439,-119.5341,-59,119,26,18
837,srtm30m,2635.0000, 37.7439,-119.5338,-59,150,27,18
838,srtm30m,2619.0000, 37.7439,-119.5335,-59,180,28,18
839,srtm30m,2572.0000, 37.7439,-119.5331,-59,210,29,18
840,srtm30m,2516.0000, 37.7439,-119.5328,-59,239,30,18
841,srtm30m,2458.0000, 37.7439,-119.5324,-59,269,31,18
842,srtm30m,2357.0000, 37.7439,-119.5321,-59,300,32,18
843,srtm30m,2288.0000, 37.7439,-119.5318,-59,330,33,18
844,srtm30m,2233.0000, 37.7439,-119.5314,-59,360,34,18
845,srtm30m,2212.0000, 37.7439,-119.5311,-59,389,35,18
846,srtm30m,2219.0000, 37.7439,-119.5307,-59,419,36,18
847,srtm30m,2212.0000, 37.7439,-119.5304,-59,449,37,18
848,srtm30m,2211.0000, 37.7439,-119.5300,-59,480,38,18
849,srtm30m,2210.0000, 37.7439,-119.5297,-59,510,39,18
850,srtm30m,2209.0000, 37.7439,-119.5294,-59,539,40,18
851,srtm30m,2203.0000, 37.7439,-119.5290,-59,569,41,18
852,srtm30m,2200.0000, 37.7439,-119.5287,-59,599,42,18
853,srtm30m,2197.0000, 37.7439,-119.5283,-59,630,43,18
854,srtm30m,2194.0000, 37.7439,-119.5280,-59,660,44,18
855,srtm30m,1802.0000, 37.7441,-119.5430,-30,-659,0,19
856,srtm30m,1793.0000, 37.7441,-119.5427,-30,-629,1,19
857,srtm30m,1793.0000, 37.7441,-119.5423,-30,-599,2,19
858,srtm30m,1799.0000, 37.7441,-119.5420,-30,-570,3,19
859,srtm30m,1805.0000, 37.7441,-119.5416,-30,-540,4,19
860,srtm30m,1815.0000, 37.7441,-119.5413,-30,-510,5,19
861,srtm30m,1824.0000, 37.7441,-119.5410,-30,-479,6,19
862,srtm30m,1846.0000, 37.7441,-119.5406,-30,-449,7,19
863,srtm30m,1881.0000, 37.7441,-119.5403,-30,-420,8,19
864,srtm30m,1947.0000, 37.7441,-119.5399,-30,-390,9,19
865,srtm30m,1997.0000, 37.7441,-119.5396,-30,-360,10,19
866,srtm30m,2045.0000, 37.7441,-119.5393,-30,-329,11,19
867,srtm30m,2093.0000, 37.7441,-119.5389,-30,-299,12,19
868,srtm30m,2100.0000, 37.7441,-119.5386,-30,-269,13,19
869,srtm30m,2101.0000, 37.7441,-119.5382,-30,-240,14,19
870,srtm30m,2106.0000, 37.7441,-119.5379,-30,-210,15,19
871,srtm30m,2115.0000, 37.7441,-119.5375,-30,-179,16,19
872,srtm30m,2144.0000, 37.7441,-119.5372,-30,-149,17,19
873,srtm30m,2256.0000, 37.7441,-119.5369,-30,-119,18,19
874,srtm30m,2367.0000, 37.7441,-119.5365,-30,-90,19,19
875,srtm30m,2485.0000, 37.7441,-119.5362,-30,-60,20,19
876,srtm30m,2543.0000, 37.7441,-119.5358,-30,-30,21,19
877,srtm30m,2622.0000, 37.7441,-119.5355,-30,0,22,19
878,srtm30m,2634.0000, 37.7441,-119.5352,-30,30,23,19
879,srtm30m,2642.0000, 37.7441,-119.5348,-30,59,24,19
880,srtm30m,2648.0000, 37.7441,-119.5345,-30,89,25,19
881,srtm30m,2648.0000, 37.7441,-119.5341,-30,119,26,19
882,srtm30m,2641.0000, 37.7441,-119.5338,-30,150,27,19
883,srtm30m,2628.0000, 37.7441,-119.5335,-30,180,28,19
884,srtm30m,2609.0000, 37.7441,-119.5331,-30,210,29,19
885,srtm30m,2538.0000, 37.7441,-119.5328,-30,239,30,19
886,srtm30m,2482.0000, 37.7441,-119.5324,-30,269,31,19
887,srtm30m,2395.0000, 37.7441,-119.5321,-30,300,32,19
888,srtm30m,2326.0000, 37.7441,-119.5318,-30,330,33,19
889,srtm30m,2258.0000, 37.7441,-119.5314,-30,360,34,19
890,srtm30m,2235.0000, 37.7441,-119.5311,-30,389,35,19
891,srtm30m,2232.0000, 37.7441,-119.5307,-30,419,36,19
892,srtm30m,2220.0000, 37.7441,-119.5304,-30,449,37,19
893,srtm30m,2220.0000, 37.7441,-119.5300,-30,480,38,19
894,srtm30m,2228.0000, 37.7441,-119.5297,-30,510,39,19
895,srtm30m,2227.0000, 37.7441,-119.5294,-30,539,40,19
896,srtm30m,2222.0000, 37.7441,-119.5290,-30,569,41,19
897,srtm30m,2215.0000, 37.7441,-119.5287,-30,599,42,19
898,srtm30m,2216.0000, 37.7441,-119.5283,-30,630,43,19
899,srtm30m,2215.0000, 37.7441,-119.5280,-30,660,44,19
900,srtm30m,1771.0000, 37.7444,-119.5430,0,-659,0,20
901,srtm30m,1766.0000, 37.7444,-119.5427,0,-629,1,20
902,srtm30m,1768.0000, 37.7444,-119.5423,0,-599,2,20
903,srtm30m,1775.0000, 37.7444,-119.5420,0,-570,3,20
904,srtm30m,1783.0000, 37.7444,-119.5416,0,-540,4,20
905,srtm30m,1795.0000, 37.7444,-119.5413,0,-510,5,20
906,srtm30m,1805.0000, 37.7444,-119.5410,0,-479,6,20
907,srtm30m,1828.0000, 37.7444,-119.5406,0,-449,7,20
908,srtm30m,1856.0000, 37.7444,-119.5403,0,-420,8,20
909,srtm30m,1893.0000, 37.7444,-119.5399,0,-390,9,20
910,srtm30m,1954.0000, 37.7444,-119.5396,0,-360,10,20
911,srtm30m,2016.0000, 37.7444,-119.5393,0,-329,11,20
912,srtm30m,2038.0000, 37.7444,-119.5389,0,-299,12,20
913,srtm30m,2044.0000, 37.7444,-119.5386,0,-269,13,20
914,srtm30m,2044.0000, 37.7444,-119.5382,0,-240,14,20
915,srtm30m,2031.0000, 37.7444,-119.5379,0,-210,15,20
916,srtm30m,2014.0000, 37.7444,-119.5375,0,-179,16,20
917,srtm30m,2095.0000, 37.7444,-119.5372,0,-149,17,20
918,srtm30m,2163.0000, 37.7444,-119.5369,0,-119,18,20
919,srtm30m,2262.0000, 37.7444,-119.5365,0,-90,19,20
920,srtm30m,2384.0000, 37.7444,-119.5362,0,-60,20,20
921,srtm30m,2495.0000, 37.7444,-119.5358,0,-30,21,20
922,srtm30m,2557.0000, 37.7444,-119.5355,0,0,22,20
923,srtm30m,2609.0000, 37.7444,-119.5352,0,30,23,20
924,srtm30m,2636.0000, 37.7444,-119.5348,0,59,24,20
925,srtm30m,2645.0000, 37.7444,-119.5345,0,89,25,20
926,srtm30m,2644.0000, 37.7444,-119.5341,0,119,26,20
927,srtm30m,2638.0000, 37.7444,-119.5338,0,150,27,20
928,srtm30m,2628.0000, 37.7444,-119.5335,0,180,28,20
929,srtm30m,2616.0000, 37.7444,-119.5331,0,210,29,20
930,srtm30m,2534.0000, 37.7444,-119.5328,0,239,30,20
931,srtm30m,2478.0000, 37.7444,-119.5324,0,269,31,20
932,srtm30m,2419.0000, 37.7444,-119.5321,0,300,32,20
933,srtm30m,2367.0000, 37.7444,-119.5318,0,330,33,20
934,srtm30m,2290.0000, 37.7444,-119.5314,0,360,34,20
935,srtm30m,2296.0000, 37.7444,-119.5311,0,389,35,20
936,srtm30m,2273.0000, 37.7444,-119.5307,0,419,36,20
937,srtm30m,2246.0000, 37.7444,-119.5304,0,449,37,20
938,srtm30m,2238.0000, 37.7444,-119.5300,0,480,38,20
939,srtm30m,2241.0000, 37.7444,-119.5297,0,510,39,20
940,srtm30m,2243.0000, 37.7444,-119.5294,0,539,40,20
941,srtm30m,2240.0000, 37.7444,-119.5290,0,569,41,20
942,srtm30m,2232.0000, 37.7444,-119.5287,0,599,42,20
943,srtm30m,2235.0000, 37.7444,-119.5283,0,630,43,20
944,srtm30m,2236.0000, 37.7444,-119.5280,0,660,44,20
945,srtm30m,1737.0000, 37.7447,-119.5430,29,-659,0,21
946,srtm30m,1740.0000, 37.7447,-119.5427,29,-629,1,21
947,srtm30m,1746.0000, 37.7447,-119.5423,29,-599,2,21
948,srtm30m,1756.0000, 37.7447,-119.5420,29,-570,3,21
949,srtm30m,1764.0000, 37.7447,-119.5416,29,-540,4,21
950,srtm30m,1779.0000, 37.7447,-119.5413,29,-510,5,21
951,srtm30m,1792.0000, 37.7447,-119.5410,29,-479,6,21
952,srtm30m,1814.0000, 37.7447,-119.5406,29,-449,7,21
953,srtm30m,1841.0000, 37.7447,-119.5403,29,-420,8,21
954,srtm30m,1870.0000, 37.7447,-119.5399,29,-390,9,21
955,srtm30m,1915.0000, 37.7447,-119.5396,29,-360,10,21
956,srtm30m,1961.0000, 37.7447,-119.5393,29,-329,11,21
957,srtm30m,1977.0000, 37.7447,-119.5389,29,-299,12,21
958,srtm30m,1987.0000, 37.7447,-119.5386,29,-269,13,21
959,srtm30m,1991.0000, 37.7447,-119.5382,29,-240,14,21
960,srtm30m,1982.0000, 37.7447,-119.5379,29,-210,15,21
961,srtm30m,1971.0000, 37.7447,-119.5375,29,-179,16,21
962,srtm30m,2025.0000, 37.7447,-119.5372,29,-149,17,21
963,srtm30m,2073.0000, 37.7447,-119.5369,29,-119,18,21
964,srtm30m,2151.0000, 37.7447,-119.5365,29,-90,19,21
965,srtm30m,2276.0000, 37.7447,-119.5362,29,-60,20,21
966,srtm30m,2397.0000, 37.7447,-119.5358,29,-30,21,21
967,srtm30m,2488.0000, 37.7447,-119.5355,29,0,22,21
968,srtm30m,2579.0000, 37.7447,-119.5352,29,30,23,21
969,srtm30m,2625.0000, 37.7447,-119.5348,29,59,24,21
970,srtm30m,2632.0000, 37.7447,-119.5345,29,89,25,21
