,dataset,elevation,location.lat,location.lng,y,x,ix,iy
0,srtm30m,2979.0000, 37.8946,-119.2538,-2620,-3080,0,0
1,srtm30m,2982.0000, 37.8946,-119.2533,-2620,-3040,1,0
2,srtm30m,2988.0000, 37.8946,-119.2529,-2620,-2999,2,0
3,srtm30m,2992.0000, 37.8946,-119.2524,-2620,-2960,3,0
4,srtm30m,2996.0000, 37.8946,-119.2520,-2620,-2919,4,0
5,srtm30m,3001.0000, 37.8946,-119.2515,-2620,-2880,5,0
6,srtm30m,3004.0000, 37.8946,-119.2511,-2620,-2839,6,0
7,srtm30m,3005.0000, 37.8946,-119.2506,-2620,-2800,7,0
8,srtm30m,3008.0000, 37.8946,-119.2502,-2620,-2759,8,0
9,srtm30m,3014.0000, 37.8946,-119.2497,-2620,-2720,9,0
10,srtm30m,3022.0000, 37.8946,-119.2492,-2620,-2679,10,0
11,srtm30m,3029.0000, 37.8946,-119.2488,-2620,-2640,11,0
12,srtm30m,3033.0000, 37.8946,-119.2483,-2620,-2599,12,0
13,srtm30m,3037.0000, 37.8946,-119.2479,-2620,-2560,13,0
14,srtm30m,3044.0000, 37.8946,-119.2474,-2620,-2519,14,0
15,srtm30m,3054.0000, 37.8946,-119.2470,-2620,-2480,15,0
16,srtm30m,3070.0000, 37.8946,-119.2465,-2620,-2439,16,0
17,srtm30m,3089.0000, 37.8946,-119.2461,-2620,-2400,17,0
18,srtm30m,3106.0000, 37.8946,-119.2456,-2620,-2359,18,0
19,srtm30m,3120.0000, 37.8946,-119.2451,-2620,-2320,19,0
20,srtm30m,3139.0000, 37.8946,-119.2447,-2620,-2279,20,0
21,srtm30m,3158.0000, 37.8946,-119.2442,-2620,-2240,21,0
22,srtm30m,3184.0000, 37.8946,-119.2438,-2620,-2199,22,0
23,srtm30m,3211.0000, 37.8946,-119.2433,-2620,-2160,23,0
24,srtm30m,3238.0000, 37.8946,-119.2429,-2620,-2119,24,0
25,srtm30m,3254.0000, 37.8946,-119.2424,-2620,-2080,25,0
26,srtm30m,3275.0000, 37.8946,-119.2420,-2620,-2039,26,0
27,srtm30m,3289.0000, 37.8946,-119.2415,-2620,-2000,27,0
28,srtm30m,3312.0000, 37.8946,-119.2410,-2620,-1959,28,0
29,srtm30m,3332.0000, 37.8946,-119.2406,-2620,-1920,29,0
30,srtm30m,3336.0000, 37.8946,-119.2401,-2620,-1879,30,0
31,srtm30m,3337.0000, 37.8946,-119.2397,-2620,-1840,31,0
32,srtm30m,3335.0000, 37.8946,-119.2392,-2620,-1799,32,0
33,srtm30m,3340.0000, 37.8946,-119.2388,-2620,-1760,33,0
34,srtm30m,3337.0000, 37.8946,-119.2383,-2620,-1719,34,0
35,srtm30m,3332.0000, 37.8946,-119.2379,-2620,-1680,35,0
36,srtm30m,3332.0000, 37.8946,-119.2374,-2620,-1640,36,0
37,srtm30m,3327.0000, 37.8946,-119.2369,-2620,-1599,37,0
38,srtm30m,3323.0000, 37.8946,-119.2365,-2620,-1560,38,0
39,srtm30m,3323.0000, 37.8946,-119.2360,-2620,-1519,39,0
40,srtm30m,3332.0000, 37.8946,-119.2356,-2620,-1480,40,0
41,srtm30m,3339.0000, 37.8946,-119.2351,-2620,-1439,41,0
42,srtm30m,3347.0000, 37.8946,-119.2347,-2620,-1400,42,0
43,srtm30m,3350.0000, 37.8946,-119.2342,-2620,-1359,43,0
44,srtm30m,3354.0000, 37.8946,-119.2338,-2620,-1320,44,0
45,srtm30m,3366.0000, 37.8946,-119.2333,-2620,-1279,45,0
46,srtm30m,3372.0000, 37.8946,-119.2328,-2620,-1240,46,0
47,srtm30m,3390.0000, 37.8946,-119.2324,-2620,-1199,47,0
48,srtm30m,3411.0000, 37.8946,-119.2319,-2620,-1160,48,0
49,srtm30m,3427.0000, 37.8946,-119.2315,-2620,-1119,49,0
50,srtm30m,3440.0000, 37.8946,-119.2310,-2620,-1080,50,0
51,srtm30m,3461.0000, 37.8946,-119.2306,-2620,-1039,51,0
52,srtm30m,3470.0000, 37.8946,-119.2301,-2620,-1000,52,0
53,srtm30m,3489.0000, 37.8946,-119.2297,-2620,-959,53,0
54,srtm30m,3510.0000, 37.8946,-119.2292,-2620,-920,54,0
55,srtm30m,3534.0000, 37.8946,-119.2287,-2620,-879,55,0
56,srtm30m,3552.0000, 37.8946,-119.2283,-2620,-840,56,0
57,srtm30m,3567.0000, 37.8946,-119.2278,-2620,-799,57,0
58,srtm30m,3579.0000, 37.8946,-119.2274,-2620,-760,58,0
59,srtm30m,3593.0000, 37.8946,-119.2269,-2620,-719,59,0
60,srtm30m,3598.0000, 37.8946,-119.2265,-2620,-680,60,0
61,srtm30m,3605.0000, 37.8946,-119.2260,-2620,-639,61,0
62,srtm30m,3612.0000, 37.8946,-119.2256,-2620,-600,62,0
63,srtm30m,3615.0000, 37.8946,-119.2251,-2620,-559,63,0
64,srtm30m,3614.0000, 37.8946,-119.2246,-2620,-520,64,0
65,srtm30m,3621.0000, 37.8946,-119.2242,-2620,-479,65,0
66,srtm30m,3631.0000, 37.8946,-119.2237,-2620,-440,66,0
67,srtm30m,3644.0000, 37.8946,-119.2233,-2620,-399,67,0
68,srtm30m,3657.0000, 37.8946,-119.2228,-2620,-360,68,0
69,srtm30m,3669.0000, 37.8946,-119.2224,-2620,-319,69,0
70,srtm30m,3673.0000, 37.8946,-119.2219,-2620,-280,70,0
71,srtm30m,3686.0000, 37.8946,-119.2215,-2620,-239,71,0
72,srtm30m,3703.0000, 37.8946,-119.2210,-2620,-199,72,0
73,srtm30m,3712.0000, 37.8946,-119.2206,-2620,-160,73,0
74,srtm30m,3714.0000, 37.8946,-119.2201,-2620,-119,74,0
75,srtm30m,3723.0000, 37.8946,-119.2196,-2620,-80,75,0
76,srtm30m,3728.0000, 37.8946,-119.2192,-2620,-39,76,0
77,srtm30m,3715.0000, 37.8946,-119.2187,-2620,0,77,0
78,srtm30m,3697.0000, 37.8946,-119.2183,-2620,40,78,0
79,srtm30m,3693.0000, 37.8946,-119.2178,-2620,79,79,0
80,srtm30m,3685.0000, 37.8946,-119.2174,-2620,120,80,0
81,srtm30m,3675.0000, 37.8946,-119.2169,-2620,159,81,0
82,srtm30m,3672.0000, 37.8946,-119.2164,-2620,200,82,0
83,srtm30m,3666.0000, 37.8946,-119.2160,-2620,239,83,0
84,srtm30m,3657.0000, 37.8946,-119.2155,-2620,280,84,0
85,srtm30m,3651.0000, 37.8946,-119.2151,-2620,319,85,0
86,srtm30m,3644.0000, 37.8946,-119.2146,-2620,360,86,0
87,srtm30m,3631.0000, 37.8946,-119.2142,-2620,399,87,0
88,srtm30m,3619.0000, 37.8946,-119.2137,-2620,440,88,0
89,srtm30m,3609.0000, 37.8946,-119.2133,-2620,479,89,0
90,srtm30m,3598.0000, 37.8946,-119.2128,-2620,520,90,0
91,srtm30m,3592.0000, 37.8946,-119.2124,-2620,559,91,0
92,srtm30m,3593.0000, 37.8946,-119.2119,-2620,600,92,0
93,srtm30m,3591.0000, 37.8946,-119.2114,-2620,639,93,0
94,srtm30m,3585.0000, 37.8946,-119.2110,-2620,680,94,0
95,srtm30m,3577.0000, 37.8946,-119.2105,-2620,719,95,0
96,srtm30m,3568.0000, 37.8946,-119.2101,-2620,760,96,0
97,srtm30m,3544.0000, 37.8946,-119.2096,-2620,799,97,0
98,srtm30m,3504.0000, 37.8946,-119.2092,-2620,840,98,0
99,srtm30m,3473.0000, 37.8946,-119.2087,-2620,879,99,0
100,srtm30m,3447.0000, 37.8946,-119.2083,-2620,920,100,0
101,srtm30m,3430.0000, 37.8946,-119.2078,-2620,959,101,0
102,srtm30m,3394.0000, 37.8946,-119.2073,-2620,1000,102,0
103,srtm30m,3367.0000, 37.8946,-119.2069,-2620,1039,103,0
104,srtm30m,3352.0000, 37.8946,-119.2064,-2620,1080,104,0
105,srtm30m,3340.0000, 37.8946,-119.2060,-2620,1119,105,0
106,srtm30m,3329.0000, 37.8946,-119.2055,-2620,1160,106,0
107,srtm30m,3323.0000, 37.8946,-119.2051,-2620,1199,107,0
108,srtm30m,3318.0000, 37.8946,-119.2046,-2620,1239,108,0
109,srtm30m,3319.0000, 37.8946,-119.2042,-2620,1280,109,0
110,srtm30m,3314.0000, 37.8946,-119.2037,-2620,1319,110,0
111,srtm30m,3306.0000, 37.8946,-119.2032,-2620,1360,111,0
112,srtm30m,3299.0000, 37.8946,-119.2028,-2620,1399,112,0
113,srtm30m,3302.0000, 37.8946,-119.2023,-2620,1440,113,0
114,srtm30m,3307.0000, 37.8946,-119.2019,-2620,1479,114,0
115,srtm30m,3309.0000, 37.8946,-119.2014,-2620,1520,115,0
116,srtm30m,3301.0000, 37.8946,-119.2010,-2620,1559,116,0
117,srtm30m,3297.0000, 37.8946,-119.2005,-2620,1600,117,0
118,srtm30m,3285.0000, 37.8946,-119.2001,-2620,1639,118,0
119,srtm30m,3281.0000, 37.8946,-119.1996,-2620,1680,119,0
120,srtm30m,3273.0000, 37.8946,-119.1991,-2620,1719,120,0
121,srtm30m,3244.0000, 37.8946,-119.1987,-2620,1760,121,0
122,srtm30m,3265.0000, 37.8946,-119.1982,-2620,1799,122,0
123,srtm30m,3266.0000, 37.8946,-119.1978,-2620,1840,123,0
124,srtm30m,3269.0000, 37.8946,-119.1973,-2620,1879,124,0
125,srtm30m,3286.0000, 37.8946,-119.1969,-2620,1920,125,0
126,srtm30m,3292.0000, 37.8946,-119.1964,-2620,1959,126,0
127,srtm30m,3309.0000, 37.8946,-119.1960,-2620,2000,127,0
128,srtm30m,3326.0000, 37.8946,-119.1955,-2620,2039,128,0
129,srtm30m,3321.0000, 37.8946,-119.1950,-2620,2080,129,0
130,srtm30m,3313.0000, 37.8946,-119.1946,-2620,2119,130,0
131,srtm30m,3290.0000, 37.8946,-119.1941,-2620,2160,131,0
132,srtm30m,3320.0000, 37.8946,-119.1937,-2620,2199,132,0
133,srtm30m,3326.0000, 37.8946,-119.1932,-2620,2240,133,0
134,srtm30m,3341.0000, 37.8946,-119.1928,-2620,2279,134,0
135,srtm30m,3357.0000, 37.8946,-119.1923,-2620,2320,135,0
136,srtm30m,3358.0000, 37.8946,-119.1919,-2620,2359,136,0
137,srtm30m,3364.0000, 37.8946,-119.1914,-2620,2400,137,0
138,srtm30m,3362.0000, 37.8946,-119.1909,-2620,2439,138,0
139,srtm30m,3366.0000, 37.8946,-119.1905,-2620,2480,139,0
140,srtm30m,3360.0000, 37.8946,-119.1900,-2620,2519,140,0
141,srtm30m,3335.0000, 37.8946,-119.1896,-2620,2560,141,0
142,srtm30m,3314.0000, 37.8946,-119.1891,-2620,2599,142,0
143,srtm30m,3293.0000, 37.8946,-119.1887,-2620,2640,143,0
144,srtm30m,3269.0000, 37.8946,-119.1882,-2620,2680,144,0
145,srtm30m,3260.0000, 37.8946,-119.1878,-2620,2719,145,0
146,srtm30m,3243.0000, 37.8946,-119.1873,-2620,2760,146,0
147,srtm30m,3226.0000, 37.8946,-119.1868,-2620,2799,147,0
148,srtm30m,3202.0000, 37.8946,-119.1864,-2620,2840,148,0
149,srtm30m,3188.0000, 37.8946,-119.1859,-2620,2879,149,0
150,srtm30m,3177.0000, 37.8946,-119.1855,-2620,2920,150,0
151,srtm30m,3176.0000, 37.8946,-119.1850,-2620,2959,151,0
152,srtm30m,3176.0000, 37.8946,-119.1846,-2620,3000,152,0
153,srtm30m,3168.0000, 37.8946,-119.1841,-2620,3039,153,0
154,srtm30m,3165.0000, 37.8946,-119.1837,-2620,3080,154,0
155,srtm30m,2981.0000, 37.8950,-119.2538,-2580,-3080,0,1
156,srtm30m,2985.0000, 37.8950,-119.2533,-2580,-3040,1,1
157,srtm30m,2991.0000, 37.8950,-119.2529,-2580,-2999,2,1
158,srtm30m,2993.0000, 37.8950,-119.2524,-2580,-2960,3,1
159,srtm30m,2997.0000, 37.8950,-119.2520,-2580,-2919,4,1
160,srtm30m,2999.0000, 37.8950,-119.2515,-2580,-2880,5,1
161,srtm30m,3001.0000, 37.8950,-119.2511,-2580,-2839,6,1
162,srtm30m,3004.0000, 37.8950,-119.2506,-2580,-2800,7,1
163,srtm30m,3007.0000, 37.8950,-119.2502,-2580,-2759,8,1
164,srtm30m,3012.0000, 37.8950,-119.2497,-2580,-2720,9,1
165,srtm30m,3020.0000, 37.8950,-119.2492,-2580,-2679,10,1
166,srtm30m,3027.0000, 37.8950,-119.2488,-2580,-2640,11,1
167,srtm30m,3028.0000, 37.8950,-119.2483,-2580,-2599,12,1
168,srtm30m,3032.0000, 37.8950,-119.2479,-2580,-2560,13,1
169,srtm30m,3044.0000, 37.8950,-119.2474,-2580,-2519,14,1
170,srtm30m,3057.0000, 37.8950,-119.2470,-2580,-2480,15,1
171,srtm30m,3072.0000, 37.8950,-119.2465,-2580,-2439,16,1
172,srtm30m,3086.0000, 37.8950,-119.2461,-2580,-2400,17,1
173,srtm30m,3102.0000, 37.8950,-119.2456,-2580,-2359,18,1
174,srtm30m,3119.0000, 37.8950,-119.2451,-2580,-2320,19,1
175,srtm30m,3139.0000, 37.8950,-119.2447,-2580,-2279,20,1
176,srtm30m,3161.0000, 37.8950,-119.2442,-2580,-2240,21,1
177,srtm30m,3181.0000, 37.8950,-119.2438,-2580,-2199,22,1
178,srtm30m,3208.0000, 37.8950,-119.2433,-2580,-2160,23,1
179,srtm30m,3238.0000, 37.8950,-119.2429,-2580,-2119,24,1
180,srtm30m,3256.0000, 37.8950,-119.2424,-2580,-2080,25,1
181,srtm30m,3275.0000, 37.8950,-119.2420,-2580,-2039,26,1
182,srtm30m,3295.0000, 37.8950,-119.2415,-2580,-2000,27,1
183,srtm30m,3322.0000, 37.8950,-119.2410,-2580,-1959,28,1
184,srtm30m,3346.0000, 37.8950,-119.2406,-2580,-1920,29,1
185,srtm30m,3355.0000, 37.8950,-119.2401,-2580,-1879,30,1
186,srtm30m,3361.0000, 37.8950,-119.2397,-2580,-1840,31,1
187,srtm30m,3362.0000, 37.8950,-119.2392,-2580,-1799,32,1
188,srtm30m,3359.0000, 37.8950,-119.2388,-2580,-1760,33,1
189,srtm30m,3354.0000, 37.8950,-119.2383,-2580,-1719,34,1
190,srtm30m,3348.0000, 37.8950,-119.2379,-2580,-1680,35,1
191,srtm30m,3345.0000, 37.8950,-119.2374,-2580,-1640,36,1
192,srtm30m,3343.0000, 37.8950,-119.2369,-2580,-1599,37,1
193,srtm30m,3337.0000, 37.8950,-119.2365,-2580,-1560,38,1
194,srtm30m,3336.0000, 37.8950,-119.2360,-2580,-1519,39,1
195,srtm30m,3342.0000, 37.8950,-119.2356,-2580,-1480,40,1
196,srtm30m,3346.0000, 37.8950,-119.2351,-2580,-1439,41,1
197,srtm30m,3354.0000, 37.8950,-119.2347,-2580,-1400,42,1
198,srtm30m,3365.0000, 37.8950,-119.2342,-2580,-1359,43,1
199,srtm30m,3365.0000, 37.8950,-119.2338,-2580,-1320,44,1
200,srtm30m,3378.0000, 37.8950,-119.2333,-2580,-1279,45,1
201,srtm30m,3392.0000, 37.8950,-119.2328,-2580,-1240,46,1
202,srtm30m,3406.0000, 37.8950,-119.2324,-2580,-1199,47,1
203,srtm30m,3422.0000, 37.8950,-119.2319,-2580,-1160,48,1
204,srtm30m,3435.0000, 37.8950,-119.2315,-2580,-1119,49,1
205,srtm30m,3454.0000, 37.8950,-119.2310,-2580,-1080,50,1
206,srtm30m,3463.0000, 37.8950,-119.2306,-2580,-1039,51,1
207,srtm30m,3468.0000, 37.8950,-119.2301,-2580,-1000,52,1
208,srtm30m,3488.0000, 37.8950,-119.2297,-2580,-959,53,1
209,srtm30m,3509.0000, 37.8950,-119.2292,-2580,-920,54,1
210,srtm30m,3531.0000, 37.8950,-119.2287,-2580,-879,55,1
211,srtm30m,3555.0000, 37.8950,-119.2283,-2580,-840,56,1
212,srtm30m,3574.0000, 37.8950,-119.2278,-2580,-799,57,1
213,srtm30m,3588.0000, 37.8950,-119.2274,-2580,-760,58,1
214,srtm30m,3598.0000, 37.8950,-119.2269,-2580,-719,59,1
215,srtm30m,3613.0000, 37.8950,-119.2265,-2580,-680,60,1
216,srtm30m,3625.0000, 37.8950,-119.2260,-2580,-639,61,1
217,srtm30m,3631.0000, 37.8950,-119.2256,-2580,-600,62,1
218,srtm30m,3631.0000, 37.8950,-119.2251,-2580,-559,63,1
219,srtm30m,3631.0000, 37.8950,-119.2246,-2580,-520,64,1
220,srtm30m,3641.0000, 37.8950,-119.2242,-2580,-479,65,1
221,srtm30m,3655.0000, 37.8950,-119.2237,-2580,-440,66,1
222,srtm30m,3671.0000, 37.8950,-119.2233,-2580,-399,67,1
223,srtm30m,3684.0000, 37.8950,-119.2228,-2580,-360,68,1
224,srtm30m,3691.0000, 37.8950,-119.2224,-2580,-319,69,1
225,srtm30m,3701.0000, 37.8950,-119.2219,-2580,-280,70,1
226,srtm30m,3709.0000, 37.8950,-119.2215,-2580,-239,71,1
227,srtm30m,3721.0000, 37.8950,-119.2210,-2580,-199,72,1
228,srtm30m,3734.0000, 37.8950,-119.2206,-2580,-160,73,1
229,srtm30m,3738.0000, 37.8950,-119.2201,-2580,-119,74,1
230,srtm30m,3742.0000, 37.8950,-119.2196,-2580,-80,75,1
231,srtm30m,3752.0000, 37.8950,-119.2192,-2580,-39,76,1
232,srtm30m,3745.0000, 37.8950,-119.2187,-2580,0,77,1
233,srtm30m,3721.0000, 37.8950,-119.2183,-2580,40,78,1
234,srtm30m,3708.0000, 37.8950,-119.2178,-2580,79,79,1
235,srtm30m,3706.0000, 37.8950,-119.2174,-2580,120,80,1
236,srtm30m,3697.0000, 37.8950,-119.2169,-2580,159,81,1
237,srtm30m,3688.0000, 37.8950,-119.2164,-2580,200,82,1
238,srtm30m,3681.0000, 37.8950,-119.2160,-2580,239,83,1
239,srtm30m,3673.0000, 37.8950,-119.2155,-2580,280,84,1
240,srtm30m,3667.0000, 37.8950,-119.2151,-2580,319,85,1
241,srtm30m,3658.0000, 37.8950,-119.2146,-2580,360,86,1
242,srtm30m,3644.0000, 37.8950,-119.2142,-2580,399,87,1
243,srtm30m,3632.0000, 37.8950,-119.2137,-2580,440,88,1
244,srtm30m,3621.0000, 37.8950,-119.2133,-2580,479,89,1
245,srtm30m,3609.0000, 37.8950,-119.2128,-2580,520,90,1
246,srtm30m,3604.0000, 37.8950,-119.2124,-2580,559,91,1
247,srtm30m,3602.0000, 37.8950,-119.2119,-2580,600,92,1
248,srtm30m,3602.0000, 37.8950,-119.2114,-2580,639,93,1
249,srtm30m,3597.0000, 37.8950,-119.2110,-2580,680,94,1
250,srtm30m,3591.0000, 37.8950,-119.2105,-2580,719,95,1
251,srtm30m,3577.0000, 37.8950,-119.2101,-2580,760,96,1
252,srtm30m,3559.0000, 37.8950,-119.2096,-2580,799,97,1
253,srtm30m,3518.0000, 37.8950,-119.2092,-2580,840,98,1
254,srtm30m,3478.0000, 37.8950,-119.2087,-2580,879,99,1
255,srtm30m,3454.0000, 37.8950,-119.2083,-2580,920,100,1
256,srtm30m,3434.0000, 37.8950,-119.2078,-2580,959,101,1
257,srtm30m,3399.0000, 37.8950,-119.2073,-2580,1000,102,1
258,srtm30m,3375.0000, 37.8950,-119.2069,-2580,1039,103,1
259,srtm30m,3356.0000, 37.8950,-119.2064,-2580,1080,104,1
260,srtm30m,3332.0000, 37.8950,-119.2060,-2580,1119,105,1
261,srtm30m,3325.0000, 37.8950,-119.2055,-2580,1160,106,1
262,srtm30m,3315.0000, 37.8950,-119.2051,-2580,1199,107,1
263,srtm30m,3313.0000, 37.8950,-119.2046,-2580,1239,108,1
264,srtm30m,3317.0000, 37.8950,-119.2042,-2580,1280,109,1
265,srtm30m,3316.0000, 37.8950,-119.2037,-2580,1319,110,1
266,srtm30m,3305.0000, 37.8950,-119.2032,-2580,1360,111,1
267,srtm30m,3291.0000, 37.8950,-119.2028,-2580,1399,112,1
268,srtm30m,3286.0000, 37.8950,-119.2023,-2580,1440,113,1
269,srtm30m,3274.0000, 37.8950,-119.2019,-2580,1479,114,1
270,srtm30m,3267.0000, 37.8950,-119.2014,-2580,1520,115,1
271,srtm30m,3241.0000, 37.8950,-119.2010,-2580,1559,116,1
272,srtm30m,3246.0000, 37.8950,-119.2005,-2580,1600,117,1
273,srtm30m,3248.0000, 37.8950,-119.2001,-2580,1639,118,1
274,srtm30m,3243.0000, 37.8950,-119.1996,-2580,1680,119,1
275,srtm30m,3223.0000, 37.8950,-119.1991,-2580,1719,120,1
276,srtm30m,3221.0000, 37.8950,-119.1987,-2580,1760,121,1
277,srtm30m,3231.0000, 37.8950,-119.1982,-2580,1799,122,1
278,srtm30m,3232.0000, 37.8950,-119.1978,-2580,1840,123,1
279,srtm30m,3237.0000, 37.8950,-119.1973,-2580,1879,124,1
280,srtm30m,3243.0000, 37.8950,-119.1969,-2580,1920,125,1
281,srtm30m,3241.0000, 37.8950,-119.1964,-2580,1959,126,1
282,srtm30m,3247.0000, 37.8950,-119.1960,-2580,2000,127,1
283,srtm30m,3279.0000, 37.8950,-119.1955,-2580,2039,128,1
284,srtm30m,3285.0000, 37.8950,-119.1950,-2580,2080,129,1
285,srtm30m,3286.0000, 37.8950,-119.1946,-2580,2119,130,1
286,srtm30m,3280.0000, 37.8950,-119.1941,-2580,2160,131,1
287,srtm30m,3295.0000, 37.8950,-119.1937,-2580,2199,132,1
288,srtm30m,3300.0000, 37.8950,-119.1932,-2580,2240,133,1
289,srtm30m,3325.0000, 37.8950,-119.1928,-2580,2279,134,1
290,srtm30m,3332.0000, 37.8950,-119.1923,-2580,2320,135,1
291,srtm30m,3343.0000, 37.8950,-119.1919,-2580,2359,136,1
292,srtm30m,3339.0000, 37.8950,-119.1914,-2580,2400,137,1
293,srtm30m,3342.0000, 37.8950,-119.1909,-2580,2439,138,1
294,srtm30m,3338.0000, 37.8950,-119.1905,-2580,2480,139,1
295,srtm30m,3329.0000, 37.8950,-119.1900,-2580,2519,140,1
296,srtm30m,3306.0000, 37.8950,-119.1896,-2580,2560,141,1
297,srtm30m,3283.0000, 37.8950,-119.1891,-2580,2599,142,1
298,srtm30m,3266.0000, 37.8950,-119.1887,-2580,2640,143,1
299,srtm30m,3250.0000, 37.8950,-119.1882,-2580,2680,144,1
300,srtm30m,3236.0000, 37.8950,-119.1878,-2580,2719,145,1
301,srtm30m,3219.0000, 37.8950,-119.1873,-2580,2760,146,1
302,srtm30m,3205.0000, 37.8950,-119.1868,-2580,2799,147,1
303,srtm30m,3186.0000, 37.8950,-119.1864,-2580,2840,148,1
304,srtm30m,3173.0000, 37.8950,-119.1859,-2580,2879,149,1
305,srtm30m,3158.0000, 37.8950,-119.1855,-2580,2920,150,1
306,srtm30m,3147.0000, 37.8950,-119.1850,-2580,2959,151,1
307,srtm30m,3147.0000, 37.8950,-119.1846,-2580,3000,152,1
308,srtm30m,3143.0000, 37.8950,-119.1841,-2580,3039,153,1
309,srtm30m,3146.0000, 37.8950,-119.1837,-2580,3080,154,1
310,srtm30m,2984.0000, 37.8953,-119.2538,-2539,-3080,0,2
311,srtm30m,2990.0000, 37.8953,-119.2533,-2539,-3040,1,2
312,srtm30m,2993.0000, 37.8953,-119.2529,-2539,-2999,2,2
313,srtm30m,2997.0000, 37.8953,-119.2524,-2539,-2960,3,2
314,srtm30m,2998.0000, 37.8953,-119.2520,-2539,-2919,4,2
315,srtm30m,2999.0000, 37.8953,-119.2515,-2539,-2880,5,2
316,srtm30m,2999.0000, 37.8953,-119.2511,-2539,-2839,6,2
317,srtm30m,3001.0000, 37.8953,-119.2506,-2539,-2800,7,2
318,srtm30m,3006.0000, 37.8953,-119.2502,-2539,-2759,8,2
319,srtm30m,3011.0000, 37.8953,-119.2497,-2539,-2720,9,2
320,srtm30m,3016.0000, 37.8953,-119.2492,-2539,-2679,10,2
321,srtm30m,3025.0000, 37.8953,-119.2488,-2539,-2640,11,2
322,srtm30m,3030.0000, 37.8953,-119.2483,-2539,-2599,12,2
323,srtm30m,3033.0000, 37.8953,-119.2479,-2539,-2560,13,2
324,srtm30m,3041.0000, 37.8953,-119.2474,-2539,-2519,14,2
325,srtm30m,3057.0000, 37.8953,-119.2470,-2539,-2480,15,2
326,srtm30m,3076.0000, 37.8953,-119.2465,-2539,-2439,16,2
327,srtm30m,3087.0000, 37.8953,-119.2461,-2539,-2400,17,2
328,srtm30m,3102.0000, 37.8953,-119.2456,-2539,-2359,18,2
329,srtm30m,3124.0000, 37.8953,-119.2451,-2539,-2320,19,2
330,srtm30m,3146.0000, 37.8953,-119.2447,-2539,-2279,20,2
331,srtm30m,3168.0000, 37.8953,-119.2442,-2539,-2240,21,2
332,srtm30m,3191.0000, 37.8953,-119.2438,-2539,-2199,22,2
333,srtm30m,3207.0000, 37.8953,-119.2433,-2539,-2160,23,2
334,srtm30m,3230.0000, 37.8953,-119.2429,-2539,-2119,24,2
335,srtm30m,3255.0000, 37.8953,-119.2424,-2539,-2080,25,2
336,srtm30m,3283.0000, 37.8953,-119.2420,-2539,-2039,26,2
337,srtm30m,3295.0000, 37.8953,-119.2415,-2539,-2000,27,2
338,srtm30m,3328.0000, 37.8953,-119.2410,-2539,-1959,28,2
339,srtm30m,3366.0000, 37.8953,-119.2406,-2539,-1920,29,2
340,srtm30m,3375.0000, 37.8953,-119.2401,-2539,-1879,30,2
341,srtm30m,3385.0000, 37.8953,-119.2397,-2539,-1840,31,2
342,srtm30m,3387.0000, 37.8953,-119.2392,-2539,-1799,32,2
343,srtm30m,3379.0000, 37.8953,-119.2388,-2539,-1760,33,2
344,srtm30m,3370.0000, 37.8953,-119.2383,-2539,-1719,34,2
345,srtm30m,3364.0000, 37.8953,-119.2379,-2539,-1680,35,2
346,srtm30m,3362.0000, 37.8953,-119.2374,-2539,-1640,36,2
347,srtm30m,3357.0000, 37.8953,-119.2369,-2539,-1599,37,2
348,srtm30m,3349.0000, 37.8953,-119.2365,-2539,-1560,38,2
349,srtm30m,3343.0000, 37.8953,-119.2360,-2539,-1519,39,2
350,srtm30m,3343.0000, 37.8953,-119.2356,-2539,-1480,40,2
351,srtm30m,3351.0000, 37.8953,-119.2351,-2539,-1439,41,2
352,srtm30m,3361.0000, 37.8953,-119.2347,-2539,-1400,42,2
353,srtm30m,3374.0000, 37.8953,-119.2342,-2539,-1359,43,2
354,srtm30m,3382.0000, 37.8953,-119.2338,-2539,-1320,44,2
355,srtm30m,3387.0000, 37.8953,-119.2333,-2539,-1279,45,2
356,srtm30m,3397.0000, 37.8953,-119.2328,-2539,-1240,46,2
357,srtm30m,3413.0000, 37.8953,-119.2324,-2539,-1199,47,2
358,srtm30m,3429.0000, 37.8953,-119.2319,-2539,-1160,48,2
359,srtm30m,3441.0000, 37.8953,-119.2315,-2539,-1119,49,2
360,srtm30m,3460.0000, 37.8953,-119.2310,-2539,-1080,50,2
361,srtm30m,3468.0000, 37.8953,-119.2306,-2539,-1039,51,2
362,srtm30m,3474.0000, 37.8953,-119.2301,-2539,-1000,52,2
363,srtm30m,3499.0000, 37.8953,-119.2297,-2539,-959,53,2
364,srtm30m,3515.0000, 37.8953,-119.2292,-2539,-920,54,2
365,srtm30m,3523.0000, 37.8953,-119.2287,-2539,-879,55,2
366,srtm30m,3549.0000, 37.8953,-119.2283,-2539,-840,56,2
367,srtm30m,3576.0000, 37.8953,-119.2278,-2539,-799,57,2
368,srtm30m,3596.0000, 37.8953,-119.2274,-2539,-760,58,2
369,srtm30m,3610.0000, 37.8953,-119.2269,-2539,-719,59,2
370,srtm30m,3632.0000, 37.8953,-119.2265,-2539,-680,60,2
371,srtm30m,3646.0000, 37.8953,-119.2260,-2539,-639,61,2
372,srtm30m,3648.0000, 37.8953,-119.2256,-2539,-600,62,2
373,srtm30m,3648.0000, 37.8953,-119.2251,-2539,-559,63,2
